scenario,time,state,obs,action,value,rep,method
1,1,9,9,1,0,1,POMDP
1,2,14,14,1,0,1,POMDP
1,3,21,21,1,0,1,POMDP
1,4,29,29,6,0.08227335858585859,1,POMDP
1,5,33,33,10,0.14068744318181814,1,POMDP
1,6,34,34,11,0.14850341224747474,1,POMDP
1,7,33,33,10,0.12697041747159085,1,POMDP
1,8,33,33,10,0.12062189659801133,1,POMDP
1,9,33,33,10,0.11459080176811075,1,POMDP
1,10,32,32,9,0.09676556593751576,1,POMDP
1,11,33,33,10,0.10341819859571995,1,POMDP
1,12,33,33,10,0.09824728866593394,1,POMDP
1,13,33,33,10,0.09333492423263724,1,POMDP
1,14,33,33,10,0.08866817802100538,1,POMDP
1,15,32,32,9,0.07487535032884898,1,POMDP
1,16,33,33,10,0.08002303066395734,1,POMDP
1,17,32,32,9,0.0675750036717862,1,POMDP
1,18,34,34,11,0.08024531686024611,1,POMDP
1,19,33,33,10,0.06860974591551042,1,POMDP
1,20,34,34,11,0.0724213984663721,1,POMDP
1,21,32,32,9,0.055040262834442806,1,POMDP
1,22,33,33,10,0.05882428090431073,1,POMDP
1,23,32,32,9,0.049673837208084624,1,POMDP
1,24,34,34,11,0.05898768168460049,1,POMDP
1,25,32,32,9,0.04483063808029637,1,POMDP
1,26,31,31,8,0.037265467904246355,1,POMDP
1,27,33,33,10,0.045517107225900896,1,POMDP
1,28,33,33,10,0.04324125186460585,1,POMDP
1,29,33,33,10,0.041079189271375556,1,POMDP
1,30,32,32,9,0.03468909316249492,1,POMDP
1,31,32,32,9,0.032954638504370165,1,POMDP
1,32,33,33,10,0.035220269901545614,1,POMDP
1,33,35,35,12,0.04089464671901685,1,POMDP
1,34,34,34,11,0.03531810398460546,1,POMDP
1,35,32,32,9,0.02684175902830015,1,POMDP
1,36,33,33,10,0.02868712996149578,1,POMDP
1,37,34,34,11,0.030280859403801104,1,POMDP
1,38,32,32,9,0.023013453146888838,1,POMDP
1,39,34,34,11,0.027328475611930494,1,POMDP
1,40,34,34,11,0.025962051831333967,1,POMDP
1,41,32,32,9,0.019731159391813812,1,POMDP
1,42,33,33,10,0.02108767660000101,1,POMDP
1,43,33,33,10,0.02003329277000096,1,POMDP
1,44,32,32,9,0.016917002783556366,1,POMDP
1,45,35,35,12,0.0220978348860205,1,POMDP
1,46,33,33,10,0.01717604438867957,1,POMDP
1,47,33,33,10,0.016317242169245592,1,POMDP
1,48,34,34,11,0.017223755623092567,1,POMDP
1,49,32,32,9,0.013090054273550353,1,POMDP
1,50,34,34,11,0.015544439449841043,1,POMDP
1,51,31,31,8,0.010337052234144294,1,POMDP
1,52,34,34,11,0.014028856603481538,1,POMDP
1,53,33,33,10,0.011994672395976716,1,POMDP
1,54,34,34,11,0.012661043084642089,1,POMDP
1,55,34,34,11,0.012027990930409984,1,POMDP
1,56,33,33,10,0.010283932245500534,1,POMDP
1,57,31,31,8,0.007598683270286506,1,POMDP
1,58,33,33,10,0.009281248851564231,1,POMDP
1,59,33,33,10,0.00881718640898602,1,POMDP
1,60,35,35,12,0.010237733108211544,1,POMDP
1,61,32,32,9,0.00707334287476434,1,POMDP
1,62,34,34,11,0.008399594663782654,1,POMDP
1,63,33,33,10,0.0071816534375341665,1,POMDP
1,64,32,32,9,0.0060645073472510745,1,POMDP
1,65,32,32,9,0.005761281979888521,1,POMDP
1,66,33,33,10,0.006157370116005856,1,POMDP
1,67,32,32,9,0.005199556986849389,1,POMDP
1,68,33,33,10,0.005557026529695285,1,POMDP
1,69,33,33,10,0.00527917520321052,1,POMDP
1,70,33,33,10,0.005015216443049994,1,POMDP
1,71,33,33,10,0.004764455620897494,1,POMDP
1,72,34,34,11,0.0050291475998362435,1,POMDP
1,73,32,32,9,0.003822152175875545,1,POMDP
1,74,34,34,11,0.0045388057088522095,1,POMDP
1,75,32,32,9,0.003449492338727679,1,POMDP
1,76,34,34,11,0.004096272152239119,1,POMDP
1,77,32,32,9,0.0031131668357017297,1,POMDP
1,78,33,33,10,0.0033271970556562236,1,POMDP
1,79,34,34,11,0.003512041336526014,1,POMDP
1,80,33,33,10,0.0030027953427297417,1,POMDP
1,81,33,33,10,0.0028526555755932544,1,POMDP
1,82,35,35,12,0.0033122500849943897,1,POMDP
1,83,32,32,9,0.0022884636950870328,1,POMDP
1,84,33,33,10,0.002445795574124266,1,POMDP
1,85,33,33,10,0.0023235057954180526,1,POMDP
1,86,33,33,10,0.00220733050564715,1,POMDP
1,87,34,34,11,0.0023299599781831026,1,POMDP
1,88,32,32,9,0.001770769583419158,1,POMDP
1,89,34,34,11,0.00210278888031025,1,POMDP
1,90,31,31,8,0.0013983546054063163,1,POMDP
1,91,33,33,10,0.0017079902680320002,1,POMDP
1,92,33,33,10,0.0016225907546304004,1,POMDP
1,93,32,32,9,0.0013701877483545603,1,POMDP
1,94,34,34,11,0.0016270979511710402,1,POMDP
1,95,34,34,11,0.0015457430536124882,1,POMDP
1,96,33,33,10,0.0013216103108386773,1,POMDP
1,97,34,34,11,0.0013950331058852706,1,POMDP
1,98,33,33,10,0.001192753305531906,1,POMDP
1,99,33,33,10,0.0011331156402553107,1,POMDP
1,1,9,9,1,0,2,POMDP
1,2,14,14,1,0,2,POMDP
1,3,20,20,1,0,2,POMDP
1,4,28,28,5,0.06581868686868686,2,POMDP
1,5,33,33,10,0.14068744318181814,2,POMDP
1,6,33,33,10,0.13365307102272725,2,POMDP
1,7,34,34,11,0.14107824163510096,2,POMDP
1,8,33,33,10,0.12062189659801133,2,POMDP
1,9,35,35,12,0.14005542438324647,2,POMDP
1,10,31,31,8,0.08466987019532629,2,POMDP
1,11,34,34,11,0.11490910955079994,2,POMDP
1,12,32,32,9,0.08733092325860795,2,POMDP
1,13,32,32,9,0.08296437709567756,2,POMDP
1,14,32,32,9,0.07881615824089366,2,POMDP
1,15,34,34,11,0.09359418791106124,2,POMDP
1,16,33,33,10,0.08002303066395734,2,POMDP
1,17,33,33,10,0.07602187913075947,2,POMDP
1,18,33,33,10,0.0722207851742215,2,POMDP
1,19,34,34,11,0.0762330510172338,2,POMDP
1,20,34,34,11,0.0724213984663721,2,POMDP
1,21,33,33,10,0.06192029568874815,2,POMDP
1,22,32,32,9,0.052288249692720654,2,POMDP
1,23,32,32,9,0.049673837208084624,2,POMDP
1,24,35,35,12,0.06488644985306054,2,POMDP
1,25,35,35,12,0.06164212736040751,2,POMDP
1,26,34,34,11,0.05323638272035194,2,POMDP
1,27,33,33,10,0.045517107225900896,2,POMDP
1,28,34,34,11,0.048045835405117615,2,POMDP
1,29,31,31,8,0.03195048054440321,2,POMDP
1,30,33,33,10,0.039025229807806774,2,POMDP
1,31,34,34,11,0.041193298130462706,2,POMDP
1,32,35,35,12,0.04304699654633353,2,POMDP
1,33,33,33,10,0.03345925640646833,2,POMDP
1,34,33,33,10,0.03178629358614491,2,POMDP
1,35,33,33,10,0.030196978906837667,2,POMDP
1,36,34,34,11,0.03187458884610642,2,POMDP
1,37,33,33,10,0.027252773463420994,2,POMDP
1,38,34,34,11,0.028766816433611047,2,POMDP
1,39,33,33,10,0.02459562805073744,2,POMDP
1,40,33,33,10,0.02336584664820057,2,POMDP
1,41,34,34,11,0.024663949239767266,2,POMDP
1,42,33,33,10,0.02108767660000101,2,POMDP
1,43,34,34,11,0.02225921418888996,2,POMDP
1,44,33,33,10,0.019031628131500913,2,POMDP
1,45,34,34,11,0.020088940805473184,2,POMDP
1,46,33,33,10,0.01717604438867957,2,POMDP
1,47,34,34,11,0.01813026907693955,2,POMDP
1,48,33,33,10,0.01550138006078331,2,POMDP
1,49,32,32,9,0.013090054273550353,2,POMDP
1,50,34,34,11,0.015544439449841043,2,POMDP
1,51,33,33,10,0.013290495729614089,2,POMDP
1,52,33,33,10,0.012625970943133384,2,POMDP
1,53,34,34,11,0.013327413773307463,2,POMDP
1,54,33,33,10,0.011394938776177877,2,POMDP
1,55,32,32,9,0.009622392744327987,2,POMDP
1,56,32,32,9,0.009141273107111585,2,POMDP
1,57,34,34,11,0.010855261814695009,2,POMDP
1,58,33,33,10,0.009281248851564231,2,POMDP
1,59,33,33,10,0.00881718640898602,2,POMDP
1,60,34,34,11,0.009307030098374131,2,POMDP
1,61,33,33,10,0.007957510734109881,2,POMDP
1,62,31,31,8,0.0058797162646478576,2,POMDP
1,63,33,33,10,0.0071816534375341665,2,POMDP
1,64,34,34,11,0.007580634184063843,2,POMDP
1,65,34,34,11,0.007201602474860651,2,POMDP
1,66,34,34,11,0.0068415223511176185,2,POMDP
1,67,35,35,12,0.00714939085691791,2,POMDP
1,68,33,33,10,0.005557026529695285,2,POMDP
1,69,33,33,10,0.00527917520321052,2,POMDP
1,70,34,34,11,0.005572462714499993,2,POMDP
1,71,34,34,11,0.005293839578774994,2,POMDP
1,72,33,33,10,0.004526232839852619,2,POMDP
1,73,34,34,11,0.004777690219844432,2,POMDP
1,74,33,33,10,0.004084925137966988,2,POMDP
1,75,32,32,9,0.003449492338727679,2,POMDP
1,76,34,34,11,0.004096272152239119,2,POMDP
1,77,34,34,11,0.0038914585446271624,2,POMDP
1,78,32,32,9,0.0029575084939166434,2,POMDP
1,79,33,33,10,0.003160837202873412,2,POMDP
1,80,34,34,11,0.0033364392696997136,2,POMDP
1,81,33,33,10,0.0028526555755932544,2,POMDP
1,82,34,34,11,0.003011136440903991,2,POMDP
1,83,34,34,11,0.0028605796188587913,2,POMDP
1,84,33,33,10,0.002445795574124266,2,POMDP
1,85,34,34,11,0.0025816731060200587,2,POMDP
1,86,33,33,10,0.00220733050564715,2,POMDP
1,87,32,32,9,0.0018639679825464821,2,POMDP
1,88,33,33,10,0.0019921157813465526,2,POMDP
1,89,34,34,11,0.00210278888031025,2,POMDP
1,90,35,35,12,0.0021974143799242114,2,POMDP
1,91,33,33,10,0.0017079902680320002,2,POMDP
1,92,33,33,10,0.0016225907546304004,2,POMDP
1,93,32,32,9,0.0013701877483545603,2,POMDP
1,94,34,34,11,0.0016270979511710402,2,POMDP
1,95,31,31,8,0.0010820201375287418,2,POMDP
1,96,33,33,10,0.0013216103108386773,2,POMDP
1,97,35,35,12,0.0015345364164737975,2,POMDP
1,98,34,34,11,0.0013252814505910068,2,POMDP
1,99,33,33,10,0.0011331156402553107,2,POMDP
1,1,9,9,1,0,3,POMDP
1,2,14,14,1,0,3,POMDP
1,3,22,22,1,0,3,POMDP
1,4,31,31,8,0.11518270202020202,3,POMDP
1,5,34,34,11,0.15631938131313128,3,POMDP
1,6,35,35,12,0.1633537534722222,3,POMDP
1,7,33,33,10,0.12697041747159085,3,POMDP
1,8,33,33,10,0.12062189659801133,3,POMDP
1,9,32,32,9,0.10185849046054289,3,POMDP
1,10,33,33,10,0.10886126167970521,3,POMDP
1,11,34,34,11,0.11490910955079994,3,POMDP
1,12,34,34,11,0.10916365407325994,3,POMDP
1,13,33,33,10,0.09333492423263724,3,POMDP
1,14,33,33,10,0.08866817802100538,3,POMDP
1,15,33,33,10,0.0842347691199551,3,POMDP
1,16,34,34,11,0.08891447851550817,3,POMDP
1,17,34,34,11,0.08446875458973276,3,POMDP
1,18,32,32,9,0.06419625348819688,3,POMDP
1,19,33,33,10,0.06860974591551042,3,POMDP
1,20,33,33,10,0.06517925861973489,3,POMDP
1,21,33,33,10,0.06192029568874815,3,POMDP
1,22,35,35,12,0.0718963433274909,3,POMDP
1,23,32,32,9,0.049673837208084624,3,POMDP
1,24,33,33,10,0.05308891351614044,3,POMDP
1,25,35,35,12,0.06164212736040751,3,POMDP
1,26,33,33,10,0.04791274444831674,3,POMDP
1,27,34,34,11,0.050574563584334334,3,POMDP
1,28,36,36,13,0.05765500248614113,3,POMDP
1,29,32,32,9,0.036514834907889385,3,POMDP
1,30,33,33,10,0.039025229807806774,3,POMDP
1,31,34,34,11,0.041193298130462706,3,POMDP
1,32,32,32,9,0.03130690657915166,3,POMDP
1,33,33,33,10,0.03345925640646833,3,POMDP
1,34,34,34,11,0.03531810398460546,3,POMDP
1,35,34,34,11,0.03355219878537519,3,POMDP
1,36,31,31,8,0.0223122121922745,3,POMDP
1,37,34,34,11,0.030280859403801104,3,POMDP
1,38,34,34,11,0.028766816433611047,3,POMDP
1,39,33,33,10,0.02459562805073744,3,POMDP
1,40,33,33,10,0.02336584664820057,3,POMDP
1,41,33,33,10,0.022197554315790537,3,POMDP
1,42,33,33,10,0.02108767660000101,3,POMDP
1,43,32,32,9,0.017807371351111965,3,POMDP
1,44,34,34,11,0.02114625347944546,3,POMDP
1,45,33,33,10,0.018080046724925865,3,POMDP
1,46,33,33,10,0.01717604438867957,3,POMDP
1,47,34,34,11,0.01813026907693955,3,POMDP
1,48,33,33,10,0.01550138006078331,3,POMDP
1,49,32,32,9,0.013090054273550353,3,POMDP
1,50,33,33,10,0.013989995504856937,3,POMDP
1,51,33,33,10,0.013290495729614089,3,POMDP
1,52,31,31,8,0.009820199622437078,3,POMDP
1,53,33,33,10,0.011994672395976716,3,POMDP
1,54,33,33,10,0.011394938776177877,3,POMDP
1,55,33,33,10,0.010825191837368985,3,POMDP
1,56,33,33,10,0.010283932245500534,3,POMDP
1,57,34,34,11,0.010855261814695009,3,POMDP
1,58,33,33,10,0.009281248851564231,3,POMDP
1,59,34,34,11,0.009796873787762244,3,POMDP
1,60,32,32,9,0.007445624078699305,3,POMDP
1,61,33,33,10,0.007957510734109881,3,POMDP
1,62,34,34,11,0.008399594663782654,3,POMDP
1,63,33,33,10,0.0071816534375341665,3,POMDP
1,64,33,33,10,0.0068225707656574585,3,POMDP
1,65,34,34,11,0.007201602474860651,3,POMDP
1,66,34,34,11,0.0068415223511176185,3,POMDP
1,67,33,33,10,0.005849501610205562,3,POMDP
1,68,31,31,8,0.004322131745318555,3,POMDP
1,69,34,34,11,0.005865750225789467,3,POMDP
1,70,33,33,10,0.005015216443049994,3,POMDP
1,71,32,32,9,0.004235071663019995,3,POMDP
1,72,33,33,10,0.004526232839852619,3,POMDP
1,73,33,33,10,0.004299921197859988,3,POMDP
1,74,33,33,10,0.004084925137966988,3,POMDP
1,75,33,33,10,0.0038806788810686384,3,POMDP
1,76,35,35,12,0.00450589936746303,3,POMDP
1,77,35,35,12,0.004280604399089879,3,POMDP
1,78,33,33,10,0.0033271970556562236,3,POMDP
1,79,33,33,10,0.003160837202873412,3,POMDP
1,80,34,34,11,0.0033364392696997136,3,POMDP
1,81,32,32,9,0.0025356938449717817,3,POMDP
1,82,34,34,11,0.003011136440903991,3,POMDP
1,83,32,32,9,0.0022884636950870328,3,POMDP
1,84,34,34,11,0.0027175506379158517,3,POMDP
1,85,33,33,10,0.0023235057954180526,3,POMDP
1,86,33,33,10,0.00220733050564715,3,POMDP
1,87,35,35,12,0.002562955976001413,3,POMDP
1,88,34,34,11,0.0022134619792739474,3,POMDP
1,89,33,33,10,0.001892509992279225,3,POMDP
1,90,33,33,10,0.0017978844926652636,3,POMDP
1,91,34,34,11,0.0018977669644800004,3,POMDP
1,92,33,33,10,0.0016225907546304004,3,POMDP
1,93,33,33,10,0.0015414612168988802,3,POMDP
1,94,33,33,10,0.0014643881560539361,3,POMDP
1,95,32,32,9,0.0012365944428899905,3,POMDP
1,96,34,34,11,0.0014684559009318636,3,POMDP
1,97,33,33,10,0.0012555297952967432,3,POMDP
1,98,32,32,9,0.0010602251604728053,3,POMDP
1,99,34,34,11,0.0012590173780614564,3,POMDP
1,1,9,9,1,0,4,POMDP
1,2,14,14,1,0,4,POMDP
1,3,22,22,1,0,4,POMDP
1,4,30,30,7,0.09872803030303029,4,POMDP
1,5,32,32,9,0.12505550505050503,4,POMDP
1,6,31,31,8,0.10395238857323232,4,POMDP
1,7,32,32,9,0.11286259330808078,4,POMDP
1,8,33,33,10,0.12062189659801133,4,POMDP
1,9,34,34,11,0.12732311307567862,4,POMDP
1,10,34,34,11,0.12095695742189469,4,POMDP
1,11,32,32,9,0.09192728764063995,4,POMDP
1,12,34,34,11,0.10916365407325994,4,POMDP
1,13,33,33,10,0.09333492423263724,4,POMDP
1,14,33,33,10,0.08866817802100538,4,POMDP
1,15,34,34,11,0.09359418791106124,4,POMDP
1,16,34,34,11,0.08891447851550817,4,POMDP
1,17,35,35,12,0.09291563004870602,4,POMDP
1,18,33,33,10,0.0722207851742215,4,POMDP
1,19,32,32,9,0.060986440813787034,4,POMDP
1,20,34,34,11,0.0724213984663721,4,POMDP
1,21,34,34,11,0.06880032854305351,4,POMDP
1,22,34,34,11,0.06536031211590082,4,POMDP
1,23,33,33,10,0.0558830668590952,4,POMDP
1,24,33,33,10,0.05308891351614044,4,POMDP
1,25,32,32,9,0.04483063808029637,4,POMDP
1,26,32,32,9,0.042589106176281546,4,POMDP
1,27,34,34,11,0.050574563584334334,4,POMDP
1,28,33,33,10,0.04324125186460585,4,POMDP
1,29,33,33,10,0.041079189271375556,4,POMDP
1,30,33,33,10,0.039025229807806774,4,POMDP
1,31,33,33,10,0.03707396831741643,4,POMDP
1,32,33,33,10,0.035220269901545614,4,POMDP
1,33,35,35,12,0.04089464671901685,4,POMDP
1,34,32,32,9,0.02825448318768437,4,POMDP
1,35,33,33,10,0.030196978906837667,4,POMDP
1,36,33,33,10,0.02868712996149578,4,POMDP
1,37,32,32,9,0.024224687523040883,4,POMDP
1,38,33,33,10,0.02589013479024994,4,POMDP
1,39,32,32,9,0.021862780489544393,4,POMDP
1,40,34,34,11,0.025962051831333967,4,POMDP
1,41,32,32,9,0.019731159391813812,4,POMDP
1,42,33,33,10,0.02108767660000101,4,POMDP
1,43,33,33,10,0.02003329277000096,4,POMDP
1,44,33,33,10,0.019031628131500913,4,POMDP
1,45,31,31,8,0.01406225856383123,4,POMDP
1,46,34,34,11,0.019084493765199523,4,POMDP
1,47,34,34,11,0.01813026907693955,4,POMDP
1,48,33,33,10,0.01550138006078331,4,POMDP
1,49,32,32,9,0.013090054273550353,4,POMDP
1,50,33,33,10,0.013989995504856937,4,POMDP
1,51,34,34,11,0.01476721747734899,4,POMDP
1,52,32,32,9,0.01122308528278523,4,POMDP
1,53,33,33,10,0.011994672395976716,4,POMDP
1,54,33,33,10,0.011394938776177877,4,POMDP
1,55,32,32,9,0.009622392744327987,4,POMDP
1,56,34,34,11,0.011426591383889483,4,POMDP
1,57,34,34,11,0.010855261814695009,4,POMDP
1,58,32,32,9,0.008249998979168205,4,POMDP
1,59,35,35,12,0.010776561166538468,4,POMDP
1,60,33,33,10,0.008376327088536717,4,POMDP
1,61,31,31,8,0.006189175015418797,4,POMDP
1,62,33,33,10,0.007559635197404387,4,POMDP
1,63,33,33,10,0.0071816534375341665,4,POMDP
1,64,33,33,10,0.0068225707656574585,4,POMDP
1,65,34,34,11,0.007201602474860651,4,POMDP
1,66,32,32,9,0.0054732178808940945,4,POMDP
1,67,33,33,10,0.005849501610205562,4,POMDP
1,68,33,33,10,0.005557026529695285,4,POMDP
1,69,33,33,10,0.00527917520321052,4,POMDP
1,70,36,36,13,0.006686955257399992,4,POMDP
1,71,34,34,11,0.005293839578774994,4,POMDP
1,72,33,33,10,0.004526232839852619,4,POMDP
1,73,33,33,10,0.004299921197859988,4,POMDP
1,74,34,34,11,0.0045388057088522095,4,POMDP
1,75,33,33,10,0.0038806788810686384,4,POMDP
1,76,31,31,8,0.002867390506567383,4,POMDP
1,77,34,34,11,0.0038914585446271624,4,POMDP
1,78,32,32,9,0.0029575084939166434,4,POMDP
1,79,35,35,12,0.003863245470178615,4,POMDP
1,80,32,32,9,0.0026691514157597706,4,POMDP
1,81,32,32,9,0.0025356938449717817,4,POMDP
1,82,33,33,10,0.0027100227968135915,4,POMDP
1,83,34,34,11,0.0028605796188587913,4,POMDP
1,84,34,34,11,0.0027175506379158517,4,POMDP
1,85,35,35,12,0.0028398404166220643,4,POMDP
1,86,34,34,11,0.0024525894507190556,4,POMDP
1,87,34,34,11,0.0023299599781831026,4,POMDP
1,88,34,34,11,0.0022134619792739474,4,POMDP
1,89,32,32,9,0.0016822311042482,4,POMDP
1,90,34,34,11,0.0019976494362947375,4,POMDP
1,91,33,33,10,0.0017079902680320002,4,POMDP
1,92,33,33,10,0.0016225907546304004,4,POMDP
1,93,33,33,10,0.0015414612168988802,4,POMDP
1,94,32,32,9,0.0013016783609368322,4,POMDP
1,95,32,32,9,0.0012365944428899905,4,POMDP
1,96,34,34,11,0.0014684559009318636,4,POMDP
1,97,33,33,10,0.0012555297952967432,4,POMDP
1,98,32,32,9,0.0010602251604728053,4,POMDP
1,99,33,33,10,0.0011331156402553107,4,POMDP
1,1,9,9,1,0,5,POMDP
1,2,14,14,1,0,5,POMDP
1,3,21,21,1,0,5,POMDP
1,4,32,32,9,0.13163737373737372,5,POMDP
1,5,33,33,10,0.14068744318181814,5,POMDP
1,6,33,33,10,0.13365307102272725,5,POMDP
1,7,34,34,11,0.14107824163510096,5,POMDP
1,8,32,32,9,0.10721946364267673,5,POMDP
1,9,33,33,10,0.11459080176811075,5,POMDP
1,10,33,33,10,0.10886126167970521,5,POMDP
1,11,34,34,11,0.11490910955079994,5,POMDP
1,12,32,32,9,0.08733092325860795,5,POMDP
1,13,32,32,9,0.08296437709567756,5,POMDP
1,14,34,34,11,0.0985201978011171,5,POMDP
1,15,34,34,11,0.09359418791106124,5,POMDP
1,16,32,32,9,0.07113158281240653,5,POMDP
1,17,33,33,10,0.07602187913075947,5,POMDP
1,18,34,34,11,0.08024531686024611,5,POMDP
1,19,34,34,11,0.0762330510172338,5,POMDP
1,20,32,32,9,0.057937118773097686,5,POMDP
1,21,34,34,11,0.06880032854305351,5,POMDP
1,22,33,33,10,0.05882428090431073,5,POMDP
1,23,32,32,9,0.049673837208084624,5,POMDP
1,24,32,32,9,0.04719014534768039,5,POMDP
1,25,35,35,12,0.06164212736040751,5,POMDP
1,26,33,33,10,0.04791274444831674,5,POMDP
1,27,32,32,9,0.040459650867467466,5,POMDP
1,28,32,32,9,0.03843666832409409,5,POMDP
1,29,33,33,10,0.041079189271375556,5,POMDP
1,30,33,33,10,0.039025229807806774,5,POMDP
1,31,34,34,11,0.041193298130462706,5,POMDP
1,32,33,33,10,0.035220269901545614,5,POMDP
1,33,33,33,10,0.03345925640646833,5,POMDP
1,34,33,33,10,0.03178629358614491,5,POMDP
1,35,33,33,10,0.030196978906837667,5,POMDP
1,36,33,33,10,0.02868712996149578,5,POMDP
1,37,34,34,11,0.030280859403801104,5,POMDP
1,38,33,33,10,0.02589013479024994,5,POMDP
1,39,33,33,10,0.02459562805073744,5,POMDP
1,40,34,34,11,0.025962051831333967,5,POMDP
1,41,34,34,11,0.024663949239767266,5,POMDP
1,42,35,35,12,0.025773826955556793,5,POMDP
1,43,33,33,10,0.02003329277000096,5,POMDP
1,44,33,33,10,0.019031628131500913,5,POMDP
1,45,33,33,10,0.018080046724925865,5,POMDP
1,46,33,33,10,0.01717604438867957,5,POMDP
1,47,36,36,13,0.021756322892327457,5,POMDP
1,48,32,32,9,0.013779004498474053,5,POMDP
1,49,32,32,9,0.013090054273550353,5,POMDP
1,50,34,34,11,0.015544439449841043,5,POMDP
1,51,33,33,10,0.013290495729614089,5,POMDP
1,52,35,35,12,0.015431742263829692,5,POMDP
1,53,34,34,11,0.013327413773307463,5,POMDP
1,54,34,34,11,0.012661043084642089,5,POMDP
1,55,34,34,11,0.012027990930409984,5,POMDP
1,56,36,36,13,0.013711909660667378,5,POMDP
1,57,34,34,11,0.010855261814695009,5,POMDP
1,58,32,32,9,0.008249998979168205,5,POMDP
1,59,33,33,10,0.00881718640898602,5,POMDP
1,60,33,33,10,0.008376327088536717,5,POMDP
1,61,33,33,10,0.007957510734109881,5,POMDP
1,62,32,32,9,0.006719675731026123,5,POMDP
1,63,33,33,10,0.0071816534375341665,5,POMDP
1,64,34,34,11,0.007580634184063843,5,POMDP
1,65,32,32,9,0.005761281979888521,5,POMDP
1,66,33,33,10,0.006157370116005856,5,POMDP
1,67,33,33,10,0.005849501610205562,5,POMDP
1,68,31,31,8,0.004322131745318555,5,POMDP
1,69,33,33,10,0.00527917520321052,5,POMDP
1,70,34,34,11,0.005572462714499993,5,POMDP
1,71,33,33,10,0.004764455620897494,5,POMDP
1,72,32,32,9,0.004023318079868995,5,POMDP
1,73,33,33,10,0.004299921197859988,5,POMDP
1,74,33,33,10,0.004084925137966988,5,POMDP
1,75,32,32,9,0.003449492338727679,5,POMDP
1,76,34,34,11,0.004096272152239119,5,POMDP
1,77,33,33,10,0.0035023126901644456,5,POMDP
1,78,34,34,11,0.003696885617395804,5,POMDP
1,79,34,34,11,0.003512041336526014,5,POMDP
1,80,34,34,11,0.0033364392696997136,5,POMDP
1,81,31,31,8,0.0022187321143503093,5,POMDP
1,82,31,31,8,0.002107795508632794,5,POMDP
1,83,34,34,11,0.0028605796188587913,5,POMDP
1,84,32,32,9,0.002174040510332681,5,POMDP
1,85,36,36,13,0.00309800772722407,5,POMDP
1,86,33,33,10,0.00220733050564715,5,POMDP
1,87,35,35,12,0.002562955976001413,5,POMDP
1,88,33,33,10,0.0019921157813465526,5,POMDP
1,89,33,33,10,0.001892509992279225,5,POMDP
1,90,33,33,10,0.0017978844926652636,5,POMDP
1,91,33,33,10,0.0017079902680320002,5,POMDP
1,92,34,34,11,0.0018028786162560006,5,POMDP
1,93,32,32,9,0.0013701877483545603,5,POMDP
1,94,33,33,10,0.0014643881560539361,5,POMDP
1,95,33,33,10,0.001391168748251239,5,POMDP
1,96,32,32,9,0.0011747647207454909,5,POMDP
1,97,33,33,10,0.0012555297952967432,5,POMDP
1,98,33,33,10,0.001192753305531906,5,POMDP
1,99,34,34,11,0.0012590173780614564,5,POMDP
1,1,9,9,1,0,6,POMDP
1,2,14,14,1,0,6,POMDP
1,3,21,21,1,0,6,POMDP
1,4,30,30,7,0.09872803030303029,6,POMDP
1,5,32,32,9,0.12505550505050503,6,POMDP
1,6,32,32,9,0.11880272979797978,6,POMDP
1,7,32,32,9,0.11286259330808078,6,POMDP
1,8,33,33,10,0.12062189659801133,6,POMDP
1,9,33,33,10,0.11459080176811075,6,POMDP
1,10,32,32,9,0.09676556593751576,6,POMDP
1,11,34,34,11,0.11490910955079994,6,POMDP
1,12,33,33,10,0.09824728866593394,6,POMDP
1,13,35,35,12,0.11407601850655663,6,POMDP
1,14,33,33,10,0.08866817802100538,6,POMDP
1,15,33,33,10,0.0842347691199551,6,POMDP
1,16,32,32,9,0.07113158281240653,6,POMDP
1,17,31,31,8,0.05912812821281293,6,POMDP
1,18,32,32,9,0.06419625348819688,6,POMDP
1,19,33,33,10,0.06860974591551042,6,POMDP
1,20,34,34,11,0.0724213984663721,6,POMDP
1,21,34,34,11,0.06880032854305351,6,POMDP
1,22,33,33,10,0.05882428090431073,6,POMDP
1,23,33,33,10,0.0558830668590952,6,POMDP
1,24,34,34,11,0.05898768168460049,6,POMDP
1,25,34,34,11,0.05603829760037046,6,POMDP
1,26,33,33,10,0.04791274444831674,6,POMDP
1,27,33,33,10,0.045517107225900896,6,POMDP
1,28,36,36,13,0.05765500248614113,6,POMDP
1,29,33,33,10,0.041079189271375556,6,POMDP
1,30,33,33,10,0.039025229807806774,6,POMDP
1,31,33,33,10,0.03707396831741643,6,POMDP
1,32,34,34,11,0.039133633223939576,6,POMDP
1,33,33,33,10,0.03345925640646833,6,POMDP
1,34,34,34,11,0.03531810398460546,6,POMDP
1,35,33,33,10,0.030196978906837667,6,POMDP
1,36,33,33,10,0.02868712996149578,6,POMDP
1,37,32,32,9,0.024224687523040883,6,POMDP
1,38,34,34,11,0.028766816433611047,6,POMDP
1,39,34,34,11,0.027328475611930494,6,POMDP
1,40,33,33,10,0.02336584664820057,6,POMDP
1,41,32,32,9,0.019731159391813812,6,POMDP
1,42,33,33,10,0.02108767660000101,6,POMDP
1,43,33,33,10,0.02003329277000096,6,POMDP
